county,candidate,party,office,district,precinct,votes
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,5104,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,5104,152
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,5105,23
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,5105,2
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,5105,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,5105,10
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,5105,25
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,5105,0
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,5105,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,5105,30
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,5106,150
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,5106,5
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,5106,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,5106,29
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,5106,86
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,5106,0
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,5106,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,5106,70
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,5107,63
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,5107,1
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,5107,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,5107,14
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,5107,52
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,5107,0
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,5107,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,5107,54
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,5202,421
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,5202,8
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,5202,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,5202,152
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,5202,203
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,5202,5
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,5202,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,5202,348
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,5203,147
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,5203,5
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,5203,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,5203,25
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,5203,115
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,5203,2
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,5203,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,5203,132
Multnomah,Earl Blumenauer,DEM,"U.S. Representative,District 3",3,5204,255
Multnomah,Write-ins,DEM,"U.S. Representative,District 3",3,5204,8
Multnomah,Over Votes,DEM,"U.S. Representative,District 3",3,5204,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 3",3,5204,72
Multnomah,James Buchal,REP,"U.S. Representative,District 3",3,5204,162
Multnomah,Write-ins,REP,"U.S. Representative,District 3",3,5204,3
Multnomah,Over Votes,REP,"U.S. Representative,District 3",3,5204,0
Multnomah,Under Votes,REP,"U.S. Representative,District 3",3,5204,183
Multnomah,Anita Brown,DEM,"U.S. Representative,District 5",5,3501,18
Multnomah,Kurt Schrader,DEM,"U.S. Representative,District 5",5,3501,143
Multnomah,Write-ins,DEM,"U.S. Representative,District 5",5,3501,1
Multnomah,Over Votes,DEM,"U.S. Representative,District 5",5,3501,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 5",5,3501,19
Multnomah,Ben Pollock,REP,"U.S. Representative,District 5",5,3501,27
Multnomah,Tootie Smith,REP,"U.S. Representative,District 5",5,3501,33
Multnomah,Write-ins,REP,"U.S. Representative,District 5",5,3501,1
Multnomah,Over Votes,REP,"U.S. Representative,District 5",5,3501,0
Multnomah,Under Votes,REP,"U.S. Representative,District 5",5,3501,22
Multnomah,Anita Brown,DEM,"U.S. Representative,District 5",5,3805,22
Multnomah,Kurt Schrader,DEM,"U.S. Representative,District 5",5,3805,172
Multnomah,Write-ins,DEM,"U.S. Representative,District 5",5,3805,0
Multnomah,Over Votes,DEM,"U.S. Representative,District 5",5,3805,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 5",5,3805,19
Multnomah,Ben Pollock,REP,"U.S. Representative,District 5",5,3805,15
Multnomah,Tootie Smith,REP,"U.S. Representative,District 5",5,3805,26
Multnomah,Write-ins,REP,"U.S. Representative,District 5",5,3805,0
Multnomah,Over Votes,REP,"U.S. Representative,District 5",5,3805,0
Multnomah,Under Votes,REP,"U.S. Representative,District 5",5,3805,14
Multnomah,Anita Brown,DEM,"U.S. Representative,District 5",5,3806,22
Multnomah,Kurt Schrader,DEM,"U.S. Representative,District 5",5,3806,244
Multnomah,Write-ins,DEM,"U.S. Representative,District 5",5,3806,2
Multnomah,Over Votes,DEM,"U.S. Representative,District 5",5,3806,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 5",5,3806,22
Multnomah,Ben Pollock,REP,"U.S. Representative,District 5",5,3806,68
Multnomah,Tootie Smith,REP,"U.S. Representative,District 5",5,3806,66
Multnomah,Write-ins,REP,"U.S. Representative,District 5",5,3806,1
Multnomah,Over Votes,REP,"U.S. Representative,District 5",5,3806,0
Multnomah,Under Votes,REP,"U.S. Representative,District 5",5,3806,35
Multnomah,Anita Brown,DEM,"U.S. Representative,District 5",5,4801,34
Multnomah,Kurt Schrader,DEM,"U.S. Representative,District 5",5,4801,109
Multnomah,Write-ins,DEM,"U.S. Representative,District 5",5,4801,1
Multnomah,Over Votes,DEM,"U.S. Representative,District 5",5,4801,0
Multnomah,Under Votes,DEM,"U.S. Representative,District 5",5,4801,24
Multnomah,Ben Pollock,REP,"U.S. Representative,District 5",5,4801,37
Multnomah,Tootie Smith,REP,"U.S. Representative,District 5",5,4801,56
Multnomah,Write-ins,REP,"U.S. Representative,District 5",5,4801,3
Multnomah,Over Votes,REP,"U.S. Representative,District 5",5,4801,0
Multnomah,Under Votes,REP,"U.S. Representative,District 5",5,4801,27
Multnomah,Pavel Goberman,DEM,U.S. Senate,,2701,3
Multnomah,Jeff Merkley,DEM,U.S. Senate,,2701,151
Multnomah,William Bryk,DEM,U.S. Senate,,2701,2
Multnomah,Write-ins,DEM,U.S. Senate,,2701,1
Multnomah,Over Votes,DEM,U.S. Senate,,2701,0
Multnomah,Under Votes,DEM,U.S. Senate,,2701,6
Multnomah,Monica Wehby,REP,U.S. Senate,,2701,57
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,2701,1
Multnomah,Mark Callahan,REP,U.S. Senate,,2701,1
Multnomah,Timothy I Crawley,REP,U.S. Senate,,2701,0
Multnomah,Jason Conger,REP,U.S. Senate,,2701,11
Multnomah,Write-ins,REP,U.S. Senate,,2701,0
Multnomah,Over Votes,REP,U.S. Senate,,2701,0
Multnomah,Under Votes,REP,U.S. Senate,,2701,3
Multnomah,Pavel Goberman,DEM,U.S. Senate,,2702,3
Multnomah,Jeff Merkley,DEM,U.S. Senate,,2702,154
Multnomah,William Bryk,DEM,U.S. Senate,,2702,4
Multnomah,Write-ins,DEM,U.S. Senate,,2702,4
Multnomah,Over Votes,DEM,U.S. Senate,,2702,0
Multnomah,Under Votes,DEM,U.S. Senate,,2702,10
Multnomah,Monica Wehby,REP,U.S. Senate,,2702,109
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,2702,0
Multnomah,Mark Callahan,REP,U.S. Senate,,2702,1
Multnomah,Timothy I Crawley,REP,U.S. Senate,,2702,3
Multnomah,Jason Conger,REP,U.S. Senate,,2702,20
Multnomah,Write-ins,REP,U.S. Senate,,2702,2
Multnomah,Over Votes,REP,U.S. Senate,,2702,0
Multnomah,Under Votes,REP,U.S. Senate,,2702,6
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3101,5
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3101,199
Multnomah,William Bryk,DEM,U.S. Senate,,3101,6
Multnomah,Write-ins,DEM,U.S. Senate,,3101,1
Multnomah,Over Votes,DEM,U.S. Senate,,3101,0
Multnomah,Under Votes,DEM,U.S. Senate,,3101,15
Multnomah,Monica Wehby,REP,U.S. Senate,,3101,66
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3101,2
Multnomah,Mark Callahan,REP,U.S. Senate,,3101,6
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3101,3
Multnomah,Jason Conger,REP,U.S. Senate,,3101,12
Multnomah,Write-ins,REP,U.S. Senate,,3101,0
Multnomah,Over Votes,REP,U.S. Senate,,3101,1
Multnomah,Under Votes,REP,U.S. Senate,,3101,3
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3102,6
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3102,307
Multnomah,William Bryk,DEM,U.S. Senate,,3102,8
Multnomah,Write-ins,DEM,U.S. Senate,,3102,1
Multnomah,Over Votes,DEM,U.S. Senate,,3102,0
Multnomah,Under Votes,DEM,U.S. Senate,,3102,13
Multnomah,Monica Wehby,REP,U.S. Senate,,3102,106
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3102,4
Multnomah,Mark Callahan,REP,U.S. Senate,,3102,8
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3102,6
Multnomah,Jason Conger,REP,U.S. Senate,,3102,42
Multnomah,Write-ins,REP,U.S. Senate,,3102,0
Multnomah,Over Votes,REP,U.S. Senate,,3102,0
Multnomah,Under Votes,REP,U.S. Senate,,3102,6
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3103,4
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3103,100
Multnomah,William Bryk,DEM,U.S. Senate,,3103,6
Multnomah,Write-ins,DEM,U.S. Senate,,3103,1
Multnomah,Over Votes,DEM,U.S. Senate,,3103,0
Multnomah,Under Votes,DEM,U.S. Senate,,3103,6
Multnomah,Monica Wehby,REP,U.S. Senate,,3103,42
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3103,4
Multnomah,Mark Callahan,REP,U.S. Senate,,3103,0
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3103,3
Multnomah,Jason Conger,REP,U.S. Senate,,3103,29
Multnomah,Write-ins,REP,U.S. Senate,,3103,1
Multnomah,Over Votes,REP,U.S. Senate,,3103,0
Multnomah,Under Votes,REP,U.S. Senate,,3103,4
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3301,12
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3301,1048
Multnomah,William Bryk,DEM,U.S. Senate,,3301,10
Multnomah,Write-ins,DEM,U.S. Senate,,3301,2
Multnomah,Over Votes,DEM,U.S. Senate,,3301,0
Multnomah,Under Votes,DEM,U.S. Senate,,3301,54
Multnomah,Monica Wehby,REP,U.S. Senate,,3301,58
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3301,0
Multnomah,Mark Callahan,REP,U.S. Senate,,3301,5
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3301,5
Multnomah,Jason Conger,REP,U.S. Senate,,3301,21
Multnomah,Write-ins,REP,U.S. Senate,,3301,1
Multnomah,Over Votes,REP,U.S. Senate,,3301,0
Multnomah,Under Votes,REP,U.S. Senate,,3301,10
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3302,6
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3302,906
Multnomah,William Bryk,DEM,U.S. Senate,,3302,6
Multnomah,Write-ins,DEM,U.S. Senate,,3302,1
Multnomah,Over Votes,DEM,U.S. Senate,,3302,0
Multnomah,Under Votes,DEM,U.S. Senate,,3302,40
Multnomah,Monica Wehby,REP,U.S. Senate,,3302,113
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3302,0
Multnomah,Mark Callahan,REP,U.S. Senate,,3302,6
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3302,2
Multnomah,Jason Conger,REP,U.S. Senate,,3302,30
Multnomah,Write-ins,REP,U.S. Senate,,3302,1
Multnomah,Over Votes,REP,U.S. Senate,,3302,0
Multnomah,Under Votes,REP,U.S. Senate,,3302,10
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3303,8
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3303,512
Multnomah,William Bryk,DEM,U.S. Senate,,3303,10
Multnomah,Write-ins,DEM,U.S. Senate,,3303,3
Multnomah,Over Votes,DEM,U.S. Senate,,3303,0
Multnomah,Under Votes,DEM,U.S. Senate,,3303,36
Multnomah,Monica Wehby,REP,U.S. Senate,,3303,189
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3303,5
Multnomah,Mark Callahan,REP,U.S. Senate,,3303,3
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3303,8
Multnomah,Jason Conger,REP,U.S. Senate,,3303,58
Multnomah,Write-ins,REP,U.S. Senate,,3303,1
Multnomah,Over Votes,REP,U.S. Senate,,3303,0
Multnomah,Under Votes,REP,U.S. Senate,,3303,6
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3304,3
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3304,150
Multnomah,William Bryk,DEM,U.S. Senate,,3304,2
Multnomah,Write-ins,DEM,U.S. Senate,,3304,2
Multnomah,Over Votes,DEM,U.S. Senate,,3304,0
Multnomah,Under Votes,DEM,U.S. Senate,,3304,8
Multnomah,Monica Wehby,REP,U.S. Senate,,3304,50
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3304,3
Multnomah,Mark Callahan,REP,U.S. Senate,,3304,2
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3304,0
Multnomah,Jason Conger,REP,U.S. Senate,,3304,5
Multnomah,Write-ins,REP,U.S. Senate,,3304,2
Multnomah,Over Votes,REP,U.S. Senate,,3304,0
Multnomah,Under Votes,REP,U.S. Senate,,3304,4
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3501,2
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3501,161
Multnomah,William Bryk,DEM,U.S. Senate,,3501,9
Multnomah,Write-ins,DEM,U.S. Senate,,3501,1
Multnomah,Over Votes,DEM,U.S. Senate,,3501,0
Multnomah,Under Votes,DEM,U.S. Senate,,3501,8
Multnomah,Monica Wehby,REP,U.S. Senate,,3501,38
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3501,1
Multnomah,Mark Callahan,REP,U.S. Senate,,3501,1
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3501,2
Multnomah,Jason Conger,REP,U.S. Senate,,3501,33
Multnomah,Write-ins,REP,U.S. Senate,,3501,1
Multnomah,Over Votes,REP,U.S. Senate,,3501,0
Multnomah,Under Votes,REP,U.S. Senate,,3501,7
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3502,18
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3502,1044
Multnomah,William Bryk,DEM,U.S. Senate,,3502,17
Multnomah,Write-ins,DEM,U.S. Senate,,3502,8
Multnomah,Over Votes,DEM,U.S. Senate,,3502,0
Multnomah,Under Votes,DEM,U.S. Senate,,3502,51
Multnomah,Monica Wehby,REP,U.S. Senate,,3502,221
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3502,15
Multnomah,Mark Callahan,REP,U.S. Senate,,3502,18
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3502,8
Multnomah,Jason Conger,REP,U.S. Senate,,3502,131
Multnomah,Write-ins,REP,U.S. Senate,,3502,1
Multnomah,Over Votes,REP,U.S. Senate,,3502,0
Multnomah,Under Votes,REP,U.S. Senate,,3502,21
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3601,2
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3601,405
Multnomah,William Bryk,DEM,U.S. Senate,,3601,8
Multnomah,Write-ins,DEM,U.S. Senate,,3601,2
Multnomah,Over Votes,DEM,U.S. Senate,,3601,0
Multnomah,Under Votes,DEM,U.S. Senate,,3601,22
Multnomah,Monica Wehby,REP,U.S. Senate,,3601,119
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3601,0
Multnomah,Mark Callahan,REP,U.S. Senate,,3601,5
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3601,1
Multnomah,Jason Conger,REP,U.S. Senate,,3601,35
Multnomah,Write-ins,REP,U.S. Senate,,3601,1
Multnomah,Over Votes,REP,U.S. Senate,,3601,0
Multnomah,Under Votes,REP,U.S. Senate,,3601,11
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3602,3
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3602,526
Multnomah,William Bryk,DEM,U.S. Senate,,3602,7
Multnomah,Write-ins,DEM,U.S. Senate,,3602,1
Multnomah,Over Votes,DEM,U.S. Senate,,3602,0
Multnomah,Under Votes,DEM,U.S. Senate,,3602,35
Multnomah,Monica Wehby,REP,U.S. Senate,,3602,27
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3602,3
Multnomah,Mark Callahan,REP,U.S. Senate,,3602,3
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3602,2
Multnomah,Jason Conger,REP,U.S. Senate,,3602,8
Multnomah,Write-ins,REP,U.S. Senate,,3602,1
Multnomah,Over Votes,REP,U.S. Senate,,3602,1
Multnomah,Under Votes,REP,U.S. Senate,,3602,1
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3603,7
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3603,332
Multnomah,William Bryk,DEM,U.S. Senate,,3603,7
Multnomah,Write-ins,DEM,U.S. Senate,,3603,4
Multnomah,Over Votes,DEM,U.S. Senate,,3603,0
Multnomah,Under Votes,DEM,U.S. Senate,,3603,15
Multnomah,Monica Wehby,REP,U.S. Senate,,3603,27
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3603,0
Multnomah,Mark Callahan,REP,U.S. Senate,,3603,7
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3603,2
Multnomah,Jason Conger,REP,U.S. Senate,,3603,17
Multnomah,Write-ins,REP,U.S. Senate,,3603,1
Multnomah,Over Votes,REP,U.S. Senate,,3603,1
Multnomah,Under Votes,REP,U.S. Senate,,3603,5
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3604,7
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3604,959
Multnomah,William Bryk,DEM,U.S. Senate,,3604,6
Multnomah,Write-ins,DEM,U.S. Senate,,3604,1
Multnomah,Over Votes,DEM,U.S. Senate,,3604,0
Multnomah,Under Votes,DEM,U.S. Senate,,3604,54
Multnomah,Monica Wehby,REP,U.S. Senate,,3604,212
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3604,1
Multnomah,Mark Callahan,REP,U.S. Senate,,3604,10
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3604,11
Multnomah,Jason Conger,REP,U.S. Senate,,3604,35
Multnomah,Write-ins,REP,U.S. Senate,,3604,1
Multnomah,Over Votes,REP,U.S. Senate,,3604,0
Multnomah,Under Votes,REP,U.S. Senate,,3604,28
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3605,4
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3605,584
Multnomah,William Bryk,DEM,U.S. Senate,,3605,6
Multnomah,Write-ins,DEM,U.S. Senate,,3605,1
Multnomah,Over Votes,DEM,U.S. Senate,,3605,0
Multnomah,Under Votes,DEM,U.S. Senate,,3605,38
Multnomah,Monica Wehby,REP,U.S. Senate,,3605,184
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3605,5
Multnomah,Mark Callahan,REP,U.S. Senate,,3605,5
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3605,2
Multnomah,Jason Conger,REP,U.S. Senate,,3605,47
Multnomah,Write-ins,REP,U.S. Senate,,3605,2
Multnomah,Over Votes,REP,U.S. Senate,,3605,0
Multnomah,Under Votes,REP,U.S. Senate,,3605,16
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3606,10
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3606,1339
Multnomah,William Bryk,DEM,U.S. Senate,,3606,12
Multnomah,Write-ins,DEM,U.S. Senate,,3606,5
Multnomah,Over Votes,DEM,U.S. Senate,,3606,0
Multnomah,Under Votes,DEM,U.S. Senate,,3606,71
Multnomah,Monica Wehby,REP,U.S. Senate,,3606,172
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3606,8
Multnomah,Mark Callahan,REP,U.S. Senate,,3606,10
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3606,14
Multnomah,Jason Conger,REP,U.S. Senate,,3606,80
Multnomah,Write-ins,REP,U.S. Senate,,3606,1
Multnomah,Over Votes,REP,U.S. Senate,,3606,0
Multnomah,Under Votes,REP,U.S. Senate,,3606,23
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3607,9
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3607,630
Multnomah,William Bryk,DEM,U.S. Senate,,3607,9
Multnomah,Write-ins,DEM,U.S. Senate,,3607,4
Multnomah,Over Votes,DEM,U.S. Senate,,3607,0
Multnomah,Under Votes,DEM,U.S. Senate,,3607,22
Multnomah,Monica Wehby,REP,U.S. Senate,,3607,112
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,3607,5
Multnomah,Mark Callahan,REP,U.S. Senate,,3607,5
Multnomah,Timothy I Crawley,REP,U.S. Senate,,3607,6
Multnomah,Jason Conger,REP,U.S. Senate,,3607,36
Multnomah,Write-ins,REP,U.S. Senate,,3607,2
Multnomah,Over Votes,REP,U.S. Senate,,3607,0
Multnomah,Under Votes,REP,U.S. Senate,,3607,9
Multnomah,Pavel Goberman,DEM,U.S. Senate,,3608,5
Multnomah,Jeff Merkley,DEM,U.S. Senate,,3608,864
Multnomah,William Bryk,DEM,U.S. Senate,,3608,15
Multnomah,Write-ins,DEM,U.S. Senate,,3608,2
Multnomah,Over Votes,DEM,U.S. Senate,,3608,0
Multnomah,Under Votes,DEM,U.S. Senate,,3608,35
